arrival_month,Total_spend,no_of_special_requests,arrival_date,age,Usage_frequency,Support_calls,market_segment_type,type_plan,arrival_year,booking_status
4,774,1,5,65,16,1,4,0,2024,1
3,868,0,28,25,20,0,3,2,2024,1
9,647,1,9,37,10,5,4,1,2024,1
3,810,0,29,59,23,5,4,1,2024,1
4,553,0,10,56,29,10,4,1,2024,0
10,113,0,24,49,10,7,4,0,2024,1
12,943,1,1,65,25,5,4,1,2024,1
1,431,0,3,27,6,9,3,0,2024,1
9,103,2,30,25,7,8,4,0,2023,1
12,137,0,29,22,23,10,4,2,2023,1
7,682,0,13,23,16,2,4,0,2024,0
9,930,0,11,29,9,0,4,1,2024,1
9,641,1,16,53,5,3,4,2,2024,1
4,896,0,17,24,15,8,4,1,2024,1
12,526,0,2,53,12,0,4,2,2024,1
7,683,0,20,39,2,6,4,0,2024,0
4,597,2,1,42,21,8,4,0,2024,1
11,792,0,22,56,23,8,4,1,2024,0
5,869,0,13,43,20,7,4,2,2024,0
3,192,0,26,55,18,7,3,1,2024,1
9,795,2,24,48,26,10,4,2,2024,1
9,198,0,13,65,25,0,3,2,2024,1
4,212,0,17,35,22,10,4,0,2024,0
3,165,0,16,54,13,4,4,2,2024,1
8,225,2,16,42,23,0,4,0,2024,0
9,298,0,6,38,11,10,4,2,2024,0
8,506,1,10,43,27,2,4,1,2023,1
10,111,0,9,41,3,5,3,0,2023,1
5,703,0,6,34,11,4,3,1,2024,1
7,495,1,14,59,27,9,4,0,2024,1
3,659,0,17,35,7,3,4,1,2024,0
7,470,0,31,30,13,8,4,2,2024,0
10,901,1,20,51,20,9,4,2,2024,1
3,426,0,11,54,12,2,4,1,2024,0
8,584,0,12,34,9,2,3,1,2024,1
12,520,0,27,32,12,9,4,0,2024,0
5,381,1,27,20,28,5,4,2,2024,1
10,820,1,28,60,30,9,4,1,2024,1
10,289,0,5,40,4,6,3,0,2023,1
6,929,2,18,65,9,4,4,1,2024,1
9,467,2,20,49,21,6,3,1,2024,1
8,730,1,29,60,4,7,4,2,2023,1
7,835,2,23,55,14,2,4,0,2024,1
7,995,1,9,43,21,9,4,1,2024,1
10,175,1,28,23,11,9,4,0,2024,1
9,604,0,13,46,23,1,4,0,2024,0
6,244,0,6,23,13,5,3,1,2024,1
10,249,0,2,40,20,8,3,0,2023,1
9,832,0,9,46,6,3,3,2,2024,0
10,229,0,27,25,28,5,4,1,2024,0
12,731,0,18,57,14,8,3,2,2024,1
8,211,2,11,32,19,9,4,2,2024,1
1,482,0,14,56,3,8,2,2,2024,1
4,987,0,30,36,14,1,4,1,2024,0
2,977,0,25,57,11,10,4,1,2024,0
9,995,2,23,45,14,6,4,2,2024,1
9,588,0,16,53,23,3,4,2,2023,1
9,132,0,24,62,16,7,3,0,2023,1
7,293,0,5,24,21,2,3,2,2024,1
9,934,0,4,33,9,0,4,2,2023,0
7,233,1,15,41,22,6,4,0,2024,1
5,880,0,13,39,28,7,3,2,2024,1
9,661,0,15,56,5,7,4,1,2023,1
2,661,0,28,28,28,0,3,1,2024,1
10,570,1,14,27,17,10,3,2,2024,1
6,318,0,15,37,13,5,3,0,2024,0
3,728,0,13,37,6,4,2,2,2024,1
11,801,0,24,64,11,4,3,0,2024,1
4,139,0,17,57,13,5,4,2,2024,1
9,611,0,5,60,5,6,2,1,2024,1
3,739,1,18,21,3,4,4,1,2024,1
6,730,0,20,25,23,0,3,0,2024,0
10,742,0,9,38,1,5,3,0,2023,1
4,804,0,22,27,13,10,4,0,2024,0
6,544,0,18,50,25,1,3,1,2024,1
11,644,1,8,31,18,5,4,1,2024,1
12,773,0,13,47,14,3,4,1,2024,0
10,385,0,16,30,27,4,3,0,2024,1
3,399,0,11,50,12,8,4,1,2024,0
11,654,0,25,30,27,0,4,0,2024,0
10,460,1,8,51,24,3,4,2,2024,0
12,528,2,7,37,7,0,4,2,2024,1
8,136,0,12,59,9,9,3,1,2024,1
6,850,0,8,43,4,3,4,0,2024,1
6,270,1,17,33,27,6,3,0,2024,1
7,993,0,20,57,29,6,3,2,2024,1
10,307,0,11,24,23,0,3,1,2024,0
10,499,1,8,21,26,3,4,0,2024,1
8,615,0,25,38,18,7,4,0,2024,0
4,386,0,7,57,27,0,4,0,2024,0
10,276,1,7,21,8,2,3,1,2024,1
7,649,0,21,64,13,5,3,1,2024,1
12,249,2,28,44,26,5,4,2,2024,1
4,314,0,19,25,28,4,0,0,2024,1
9,568,0,15,61,28,10,4,1,2023,0
12,308,0,1,38,23,2,4,2,2024,1
4,741,0,6,31,13,5,3,2,2024,1
10,127,0,11,62,26,5,4,2,2024,0
5,103,1,6,28,5,1,4,0,2024,0
5,890,0,22,25,15,6,4,0,2024,0
4,521,0,24,56,11,9,4,1,2024,1
12,650,1,20,33,12,8,4,2,2023,1
1,119,0,2,48,13,3,3,1,2024,1
12,719,0,22,49,20,8,4,2,2024,1
2,419,0,19,45,9,6,2,2,2024,1
4,460,0,27,27,28,3,4,2,2024,1
2,656,0,5,54,26,2,4,0,2024,1
3,526,0,11,62,3,5,4,2,2024,1
10,217,3,3,30,15,10,4,2,2024,1
10,682,0,4,50,1,4,3,0,2023,1
3,820,1,9,24,22,5,4,2,2024,1
6,915,1,1,19,27,8,4,0,2024,1
6,708,0,7,46,14,3,4,2,2024,1
11,168,0,25,33,11,0,3,1,2024,0
9,520,0,10,60,22,8,4,1,2024,0
8,500,0,5,19,18,10,2,2,2023,1
7,554,1,19,62,1,0,4,0,2024,1
8,798,0,14,42,14,6,3,1,2023,1
1,779,1,2,56,10,9,4,2,2024,1
3,593,0,31,33,5,6,4,0,2024,0
12,734,3,28,62,25,2,4,0,2024,1
3,259,1,4,48,4,1,4,1,2024,1
6,687,0,6,46,3,0,3,1,2024,1
6,328,1,20,23,19,1,4,0,2024,1
11,265,0,26,22,17,10,4,0,2024,0
8,861,0,20,64,5,2,4,2,2024,0
9,625,0,14,21,28,9,3,0,2023,1
6,394,3,20,27,19,8,1,2,2024,1
10,500,1,5,32,21,10,4,0,2023,1
5,908,0,9,55,11,1,3,1,2024,1
10,228,0,10,24,1,9,3,0,2023,1
10,687,0,16,25,25,10,3,0,2023,1
10,850,0,13,61,22,5,3,0,2023,1
3,705,0,28,27,20,2,4,1,2024,1
2,363,1,8,53,24,6,4,2,2024,1
2,480,1,9,31,29,7,4,1,2024,0
12,751,0,16,48,21,6,4,0,2024,0
10,561,0,16,23,5,10,3,0,2023,1
6,960,1,17,28,11,9,4,0,2024,0
9,459,0,4,50,21,0,3,2,2023,1
9,802,1,2,54,15,3,4,1,2024,0
8,251,0,3,43,20,6,4,2,2024,0
6,680,1,14,20,20,2,4,0,2024,1
6,661,4,15,53,14,10,4,2,2024,1
5,1000,1,16,54,6,10,4,1,2024,0
10,478,0,6,19,28,9,4,1,2024,0
4,121,1,18,38,23,0,4,1,2024,1
10,211,0,12,19,26,6,3,2,2024,0
11,963,0,16,57,23,4,3,2,2024,1
3,632,2,30,38,8,8,4,1,2024,1
12,652,1,10,30,5,5,4,1,2024,0
3,851,1,21,28,26,3,4,1,2024,0
11,957,3,28,54,2,10,4,1,2024,1
8,776,0,8,54,2,2,3,0,2023,1
5,690,1,5,29,17,5,4,1,2024,0
4,590,1,5,21,29,1,4,0,2024,1
11,189,1,20,56,15,8,4,0,2024,0
11,513,0,25,38,22,9,3,0,2024,0
1,621,1,28,18,11,4,4,2,2024,1
5,849,0,27,46,25,8,4,0,2024,0
8,352,1,4,63,21,4,4,0,2024,1
8,216,0,29,43,29,4,4,0,2024,1
12,934,1,13,18,4,0,1,2,2023,1
9,380,2,4,28,30,8,3,1,2023,1
10,308,2,30,50,20,3,4,1,2024,0
4,555,0,19,26,24,8,3,1,2024,0
12,269,2,7,47,16,3,4,1,2024,1
8,418,0,8,22,22,2,2,0,2024,1
7,669,0,30,63,3,1,3,1,2024,1
4,433,0,10,54,30,4,3,1,2024,0
6,326,0,19,55,19,8,4,1,2024,0
8,146,1,28,18,27,8,4,1,2024,0
5,922,1,24,36,20,5,2,1,2024,1
10,215,0,16,57,21,1,3,1,2023,0
7,278,2,6,50,21,1,4,1,2024,1
8,623,0,31,51,26,7,3,2,2024,1
10,276,0,9,41,3,2,3,1,2024,1
5,829,2,2,22,5,2,4,2,2024,1
2,889,1,27,65,14,5,4,2,2024,1
9,888,0,30,57,11,9,3,1,2024,0
4,823,1,5,53,4,6,4,1,2024,1
10,548,0,31,64,4,5,3,2,2023,1
12,289,1,7,29,12,2,4,1,2024,1
10,888,2,17,36,28,2,4,2,2024,1
11,668,0,1,39,9,2,3,0,2024,1
6,142,0,1,29,25,9,4,2,2024,0
7,166,0,7,24,2,5,4,2,2024,0
4,820,0,26,53,12,0,3,0,2024,1
10,382,0,30,18,10,0,3,2,2023,1
5,963,1,21,32,10,9,4,0,2024,1
9,301,1,9,59,23,9,4,1,2024,1
8,386,0,29,45,19,10,4,1,2024,0
7,241,2,11,32,20,9,4,1,2024,1
4,524,2,5,21,28,0,4,1,2024,1
4,821,0,3,62,3,5,4,0,2024,1
9,269,2,30,39,13,6,4,2,2024,1
9,121,0,18,50,2,9,3,2,2023,1
8,769,1,15,33,10,3,4,0,2024,0
10,675,0,16,65,7,3,3,2,2023,1
7,661,2,18,63,23,10,4,0,2024,1
8,233,2,10,62,30,10,4,0,2024,0
9,426,1,7,21,16,0,4,2,2023,1
11,339,0,13,20,7,5,4,1,2024,0
4,630,0,25,44,20,8,4,2,2024,0
12,162,0,29,29,5,4,4,2,2024,1
6,147,0,14,23,14,6,3,2,2024,1
12,908,0,29,22,10,8,4,2,2024,1
4,914,0,30,24,30,6,4,1,2024,0
5,602,0,5,50,15,2,4,2,2024,1
12,214,0,16,31,10,0,4,0,2024,0
4,132,0,7,22,15,10,4,2,2024,0
10,896,0,2,24,4,8,4,0,2023,1
10,624,1,13,42,26,4,4,2,2023,1
4,749,1,26,58,2,3,3,2,2024,1
12,204,0,31,41,21,3,1,2,2023,1
7,492,0,17,48,29,6,4,0,2023,0
12,405,1,11,59,11,9,4,2,2023,0
4,185,0,24,55,30,9,4,1,2024,0
7,455,0,17,19,29,9,4,0,2024,0
10,332,1,23,24,29,5,3,1,2024,0
12,687,0,2,54,23,3,4,0,2024,1
12,925,0,11,27,9,3,4,0,2024,1
7,555,0,17,24,26,8,4,2,2024,1
7,706,1,25,38,13,3,4,0,2024,1
3,989,0,25,56,20,10,3,0,2024,1
3,547,0,15,35,7,4,2,0,2024,1
11,136,2,14,61,23,4,4,1,2023,1
4,956,0,18,59,17,5,4,0,2024,1
7,463,0,7,34,13,10,4,0,2024,0
3,243,1,2,33,14,10,2,0,2024,1
10,744,0,13,54,4,3,3,0,2024,1
10,138,2,30,25,17,0,4,2,2024,1
11,197,0,10,55,7,7,1,2,2024,1
3,565,0,6,58,11,5,3,1,2024,1
8,539,0,18,23,5,10,2,2,2023,0
12,311,0,18,23,16,9,2,2,2023,1
10,515,0,15,23,27,9,3,2,2023,1
12,447,0,28,32,15,3,4,1,2024,0
10,825,2,8,34,27,2,4,2,2023,1
10,472,2,4,59,1,4,4,0,2024,0
12,124,1,29,60,27,8,4,0,2024,1
7,127,0,8,30,20,1,3,0,2023,1
12,167,0,5,63,2,1,4,2,2024,1
6,459,2,13,56,14,8,4,1,2024,1
11,109,1,21,63,3,3,4,1,2024,0
8,817,0,21,21,15,5,3,1,2024,1
8,459,3,11,56,2,0,4,0,2023,1
10,472,0,24,54,3,7,4,1,2024,0
8,747,1,14,48,9,4,4,1,2024,1
1,777,1,29,47,25,9,4,2,2024,1
3,119,1,4,60,6,3,4,2,2024,1
7,760,2,15,32,28,6,4,2,2024,1
6,412,0,21,42,6,6,4,2,2024,0
10,164,1,13,45,20,7,4,1,2023,0
5,971,0,25,52,21,1,4,1,2024,0
4,760,1,12,44,9,2,4,0,2024,1
8,252,1,20,55,3,6,4,2,2024,1
7,163,1,7,53,13,4,4,0,2024,1
12,148,0,9,58,10,10,2,2,2023,1
2,155,1,9,55,4,6,4,0,2024,1
4,484,1,24,49,20,7,4,2,2024,0
8,862,0,31,61,9,5,4,2,2024,1
5,257,0,13,18,1,2,3,2,2024,0
4,889,0,26,34,5,8,3,1,2024,1
5,993,0,3,20,9,6,4,2,2024,0
4,940,0,20,28,28,8,2,0,2024,1
8,883,1,2,54,16,5,1,2,2023,1
3,825,0,16,45,8,3,3,2,2024,1
4,661,0,24,27,4,5,3,0,2024,0
11,755,0,4,21,4,5,3,0,2024,0
8,477,0,12,35,15,8,4,1,2024,0
6,303,0,26,53,30,7,4,1,2024,0
10,593,2,1,58,4,8,4,0,2024,0
9,879,2,12,52,18,7,4,0,2024,1
7,490,0,23,19,17,3,4,0,2024,0
7,789,0,21,33,6,0,4,1,2024,0
7,579,1,20,32,25,9,4,1,2024,0
9,398,1,23,25,17,6,4,0,2024,1
3,818,0,2,50,8,10,4,0,2024,1
12,594,0,5,37,22,4,4,0,2023,1
10,966,1,7,20,27,8,2,2,2024,1
6,692,0,19,25,20,3,3,2,2024,1
11,684,0,5,25,23,8,4,0,2024,1
5,871,1,19,60,7,3,4,2,2024,1
12,671,1,16,38,8,8,1,0,2024,1
10,704,2,20,32,16,8,4,2,2024,1
7,928,1,13,36,28,9,3,2,2024,1
10,528,0,15,48,24,1,4,0,2024,1
9,954,0,29,44,15,1,3,1,2023,1
8,934,0,19,35,5,0,3,1,2024,0
2,224,0,16,29,13,7,4,1,2024,1
8,885,0,23,51,17,10,4,1,2024,0
6,406,0,10,65,1,6,4,0,2024,0
4,495,0,9,54,15,6,3,0,2024,1
9,138,0,19,30,26,8,3,1,2024,0
7,121,1,25,52,28,2,4,1,2024,0
4,204,0,15,37,18,7,4,1,2024,0
4,811,1,24,36,1,7,4,0,2024,1
6,465,1,22,31,30,4,4,1,2024,0
3,868,1,25,59,7,6,4,2,2024,0
1,327,0,20,25,3,9,4,0,2024,1
9,994,1,18,39,6,4,2,1,2024,0
11,956,0,5,47,23,10,3,2,2024,1
6,897,0,19,55,17,2,4,0,2024,0
12,708,1,10,61,18,6,1,0,2024,1
9,666,2,23,44,26,3,4,0,2023,1
3,503,0,9,42,5,9,4,0,2024,1
2,105,2,24,60,20,2,4,1,2024,1
9,258,0,7,39,7,7,4,1,2023,1
8,201,0,10,24,7,4,4,2,2023,1
2,185,0,28,55,4,6,4,0,2024,0
5,792,2,6,32,7,7,4,2,2024,1
4,681,0,6,24,28,0,3,2,2024,1
11,656,2,13,36,26,2,4,0,2023,1
7,446,1,27,23,23,7,4,0,2024,0
3,912,1,7,30,29,7,4,0,2024,0
5,556,0,9,49,11,9,0,2,2024,0
3,761,0,15,36,15,7,3,0,2024,1
8,786,1,6,59,25,7,4,2,2024,1
1,742,0,23,20,27,0,4,1,2024,1
10,239,0,22,57,24,9,3,2,2024,1
4,424,2,17,21,3,10,4,2,2024,1
7,759,0,1,57,5,2,4,1,2024,0
3,230,0,30,24,15,3,4,0,2024,0
2,249,1,12,35,3,6,4,1,2024,1
10,571,0,15,46,30,8,4,0,2024,0
12,909,1,13,51,3,5,4,2,2024,1
9,860,1,2,52,28,10,3,0,2023,1
8,437,1,4,62,30,8,4,0,2024,1
10,269,0,14,20,27,4,3,2,2024,1
11,924,2,18,23,17,6,4,1,2024,1
10,552,2,13,31,17,2,4,1,2024,1
7,394,1,27,60,11,1,4,1,2024,1
10,330,1,5,30,29,7,4,1,2024,1
7,811,0,18,52,7,1,4,0,2024,1
12,786,0,16,22,15,5,4,1,2024,1
11,256,1,21,23,13,4,2,2,2024,1
5,668,0,6,37,9,9,4,2,2024,1
5,406,2,3,37,15,9,4,2,2024,1
9,553,0,22,20,26,10,3,0,2024,0
8,686,1,15,47,29,2,4,0,2024,1
4,480,0,9,33,10,7,4,0,2024,0
12,128,1,7,57,10,4,4,2,2024,1
7,402,1,12,43,13,8,4,0,2024,0
8,699,0,6,36,28,9,4,2,2024,1
10,246,2,13,55,23,5,4,2,2024,1
7,427,1,6,25,12,0,4,2,2023,0
7,661,0,1,45,20,7,4,1,2023,0
10,615,2,21,42,8,4,4,0,2024,0
7,583,1,11,33,4,4,3,0,2024,0
10,325,1,15,34,7,7,3,2,2023,1
12,720,0,16,43,14,2,4,1,2024,1
1,507,1,26,38,4,7,4,2,2024,1
5,627,0,31,39,4,7,2,0,2024,0
4,289,0,1,59,17,9,4,2,2024,0
6,786,0,5,23,6,10,3,0,2024,0
12,172,1,2,52,28,2,2,1,2024,1
1,503,0,16,59,18,3,4,2,2024,1
8,291,1,13,55,14,7,4,0,2023,1
6,554,0,6,41,1,8,3,2,2024,1
6,281,0,29,33,3,3,4,2,2024,0
6,665,1,26,34,30,6,4,2,2024,1
8,899,1,30,62,16,6,4,2,2023,0
9,225,0,22,44,26,10,3,2,2024,1
10,894,0,1,52,17,7,4,2,2023,1
10,674,0,8,38,12,8,3,1,2023,1
8,753,0,5,55,9,10,2,0,2023,1
12,585,2,29,26,22,7,4,0,2024,0
7,632,2,28,18,30,10,4,2,2024,1
6,334,0,15,29,13,3,3,2,2024,0
4,773,2,29,57,25,0,4,1,2024,1
10,289,0,12,50,7,10,3,2,2024,0
7,198,2,11,20,28,10,4,0,2024,1
6,790,1,16,63,11,2,4,0,2024,1
1,248,0,3,44,23,9,4,0,2024,1
12,365,1,5,40,16,3,4,1,2024,1
5,848,2,29,63,18,0,4,1,2024,1
4,510,1,11,63,26,2,4,0,2024,1
8,108,2,27,20,27,1,4,2,2023,1
8,903,0,21,48,29,8,3,2,2024,1
12,640,1,8,22,12,6,4,1,2024,1
11,661,0,1,36,20,10,4,0,2024,0
12,451,0,26,21,12,2,4,0,2024,0
4,752,1,8,63,9,9,4,2,2024,1
4,109,1,10,24,21,10,4,2,2024,0
5,569,0,27,39,19,2,2,1,2024,0
10,139,0,5,31,11,6,2,0,2023,1
8,708,1,31,54,25,4,4,2,2024,0
9,310,1,8,55,29,7,4,1,2024,1
6,260,0,2,26,12,9,3,1,2024,1
2,860,0,28,42,17,3,3,0,2024,0
4,257,0,6,25,15,4,3,2,2024,0
10,414,0,17,25,16,6,4,1,2024,0
7,280,0,6,21,29,7,4,1,2024,1
10,234,0,5,43,2,9,3,1,2024,0
3,455,0,1,60,22,3,2,0,2024,1
10,522,0,3,51,1,9,3,2,2024,1
11,573,0,16,65,15,9,4,0,2024,1
8,906,0,12,18,20,6,3,2,2024,1
3,802,1,3,22,28,1,4,2,2024,1
6,252,0,17,21,1,6,3,2,2024,0
6,263,0,8,59,18,0,4,1,2024,1
3,720,0,25,64,2,10,4,1,2024,0
10,865,0,25,62,19,5,4,2,2024,0
4,218,0,28,29,23,8,4,2,2024,0
9,384,0,5,55,4,1,4,0,2024,1
11,745,1,5,32,13,9,4,2,2024,0
4,165,1,11,35,16,6,4,0,2024,1
11,982,0,18,51,4,6,3,0,2024,0
8,887,2,20,64,26,0,4,0,2024,1
8,964,1,9,24,12,7,4,1,2024,1
12,287,3,27,43,6,3,4,1,2024,1
9,964,2,12,19,23,4,4,1,2024,1
12,977,0,22,46,12,5,1,0,2023,1
12,758,1,30,46,13,6,4,0,2024,0
12,105,1,30,47,11,0,4,0,2023,1
4,485,0,29,31,23,4,4,0,2024,1
5,525,0,27,51,6,8,4,1,2024,0
8,524,1,19,30,27,1,4,1,2024,1
8,319,1,1,36,9,6,4,0,2024,1
9,797,1,1,49,20,10,4,1,2024,0
5,705,0,17,39,15,3,4,0,2024,0
12,534,0,26,60,21,6,4,0,2024,0
4,487,1,29,30,22,10,4,1,2024,1
9,437,1,8,57,1,1,4,0,2024,0
1,598,0,27,53,25,7,3,2,2024,1
4,791,0,2,38,20,3,4,0,2024,1
5,760,1,14,36,21,3,4,2,2024,1
9,113,0,22,52,22,7,3,1,2023,1
9,122,0,15,63,2,8,2,2,2024,1
12,210,1,31,20,7,2,3,1,2024,1
8,357,0,29,20,16,10,4,1,2023,1
9,577,0,24,21,29,6,4,0,2023,1
12,792,0,22,46,1,9,4,2,2024,0
7,529,0,1,44,13,8,3,1,2023,1
8,384,0,25,64,24,0,3,1,2024,1
6,382,1,26,22,2,8,4,2,2024,1
4,166,2,2,49,8,3,4,2,2024,0
3,562,0,4,36,23,9,3,1,2024,1
8,219,0,12,34,5,7,3,2,2024,1
12,810,0,4,19,8,2,3,1,2024,1
7,638,2,5,47,17,3,4,2,2024,0
8,988,2,31,20,25,2,4,2,2024,1
6,866,1,20,21,10,0,4,0,2024,1
2,963,0,27,34,27,8,3,1,2024,1
11,724,1,16,22,9,10,3,0,2024,1
11,579,0,6,27,12,2,4,0,2023,1
7,728,4,6,21,11,1,4,0,2024,1
11,525,0,17,29,12,1,4,1,2024,1
11,231,0,6,55,26,5,2,0,2024,1
9,691,1,19,43,18,5,4,2,2023,1
7,433,0,16,19,6,2,3,2,2024,0
7,413,0,6,55,16,8,4,0,2024,1
12,472,1,31,23,15,10,4,1,2024,1
8,783,0,15,47,3,10,4,0,2024,0
7,622,0,5,60,4,5,3,0,2024,1
10,264,0,10,23,13,2,4,0,2024,0
10,834,0,1,64,15,4,4,0,2024,0
9,653,1,25,30,22,6,4,1,2024,1
10,243,1,30,26,17,1,4,0,2024,0
6,762,2,17,20,14,9,3,1,2024,1
8,975,1,18,35,30,5,4,1,2024,0
11,231,0,19,56,24,6,3,0,2023,1
6,484,0,12,52,15,5,4,2,2024,0
6,559,0,8,18,25,8,3,2,2024,1
12,735,0,26,34,15,3,4,0,2024,0
8,869,0,26,25,5,0,4,2,2024,0
2,162,0,28,47,7,7,3,1,2024,0
2,624,0,13,33,22,9,4,0,2024,1
8,590,1,9,60,25,6,4,1,2024,0
10,863,2,28,58,29,3,4,1,2023,1
10,619,1,16,27,30,9,4,1,2024,0
8,554,2,8,34,19,4,4,0,2023,1
9,976,3,15,21,25,0,4,0,2024,1
5,339,0,2,64,19,10,3,1,2024,1
10,186,0,13,22,13,3,3,2,2024,1
6,501,1,30,30,17,9,3,1,2024,1
11,850,0,11,46,8,3,3,1,2024,1
12,189,0,10,43,15,10,4,2,2024,1
11,205,0,4,49,20,8,3,1,2024,0
12,505,0,15,27,27,0,4,2,2024,0
1,916,0,27,29,8,0,4,0,2024,1
9,403,1,15,58,29,1,4,0,2024,0
6,630,0,15,57,16,3,4,1,2024,0
7,866,0,26,57,1,3,2,2,2024,1
2,391,3,4,50,24,5,4,0,2024,1
3,861,0,30,52,30,1,4,0,2024,0
10,699,0,25,65,10,2,4,1,2024,0
6,857,3,13,31,3,4,4,1,2024,1
10,449,0,7,32,12,6,3,2,2024,0
9,792,0,4,64,9,7,4,2,2023,1
1,246,0,1,37,12,3,4,2,2024,1
4,468,0,6,18,12,0,3,0,2024,1
9,665,1,21,39,3,1,3,2,2024,0
10,959,1,29,60,13,8,3,2,2024,1
8,137,1,5,29,30,9,4,1,2024,1
4,371,0,6,25,11,9,3,2,2024,1
6,115,0,8,47,13,0,3,1,2024,1
6,742,0,3,42,21,1,3,2,2024,0
3,536,0,8,22,9,6,4,0,2024,0
1,668,0,19,23,4,3,3,1,2024,1
4,152,1,28,58,6,8,4,2,2024,1
9,650,0,12,36,27,6,4,0,2023,1
8,411,0,28,45,13,5,3,1,2024,1
4,384,1,20,48,13,1,2,1,2024,1
5,876,1,3,49,23,7,4,1,2024,0
9,490,0,21,52,10,3,3,0,2024,0
12,592,1,14,57,13,8,2,1,2024,1
3,215,1,11,26,22,7,4,2,2024,0
11,375,2,12,35,2,1,4,2,2024,1
2,113,0,16,49,15,10,4,2,2024,1
3,540,1,27,34,2,3,3,1,2024,1
7,762,1,14,35,27,3,3,0,2024,1
4,422,0,12,38,3,1,4,0,2024,0
5,775,1,11,24,21,8,4,0,2024,1
6,844,2,28,65,28,7,4,0,2024,1
3,560,1,8,30,26,2,4,1,2024,0
10,463,1,7,34,6,3,4,0,2024,0
8,114,1,2,23,14,2,4,2,2024,1
10,325,0,12,38,14,9,3,0,2024,0
11,939,1,11,54,23,3,4,1,2024,1
7,812,0,18,52,22,3,4,2,2024,0
3,526,0,19,59,9,10,4,2,2024,0
6,162,0,4,58,22,8,3,2,2024,0
4,213,1,12,35,14,8,4,2,2024,1
6,780,0,20,49,22,10,3,2,2024,1
11,491,1,18,52,13,8,4,1,2024,1
10,184,0,9,59,17,3,3,0,2024,1
10,140,2,28,36,12,6,4,2,2024,1
12,154,1,3,50,12,5,4,0,2024,1
7,355,0,1,33,9,3,3,0,2023,0
5,186,1,20,31,4,6,3,2,2024,1
10,731,1,31,24,28,4,4,0,2024,1
10,816,1,16,61,20,6,4,2,2024,1
11,240,0,24,25,2,6,3,1,2023,1
10,610,1,12,33,11,5,4,2,2023,1
9,726,0,30,63,1,0,4,1,2024,0
8,474,1,19,64,30,6,4,2,2024,1
1,603,1,19,25,10,1,1,1,2024,1
11,251,0,6,41,28,1,4,0,2024,1
12,265,0,6,63,28,10,4,2,2024,1
5,131,1,21,33,11,3,3,2,2024,1
7,610,2,8,65,25,8,4,0,2024,1
11,704,0,1,22,6,1,3,2,2024,0
3,859,1,3,26,5,6,4,2,2024,1
7,703,0,25,32,27,10,3,2,2023,0
12,791,0,8,49,2,9,4,2,2024,0
11,202,0,9,48,6,3,3,0,2023,1
9,364,0,18,60,13,9,3,1,2023,1
6,119,2,20,35,29,10,4,0,2024,1
11,554,0,24,31,14,1,1,0,2024,1
8,957,1,2,23,22,0,4,2,2024,0
12,938,1,24,38,25,1,4,1,2024,1
6,455,0,1,57,1,0,4,2,2024,0
9,788,2,5,46,28,9,4,2,2024,0
5,397,0,22,21,17,1,4,1,2024,1
1,707,0,19,24,6,7,3,2,2024,1
11,917,0,11,45,22,4,3,0,2024,1
12,959,0,18,26,13,8,3,2,2024,1
7,726,0,4,37,10,5,3,1,2024,1
9,626,1,23,62,27,10,4,2,2024,1
5,699,1,10,53,14,7,4,0,2024,1
5,109,0,27,56,2,6,4,2,2024,0
7,123,0,17,28,3,9,4,2,2023,0
6,130,0,14,45,13,7,3,0,2024,1
5,934,0,9,28,29,0,0,1,2024,0
8,783,1,1,29,24,6,4,1,2024,1
4,601,2,24,28,12,10,4,0,2024,1
11,386,0,23,34,17,1,4,1,2024,1
10,375,0,3,46,21,5,3,2,2024,1
10,402,2,28,60,18,4,4,2,2024,1
10,907,1,22,22,17,3,4,1,2023,1
2,806,1,15,25,9,2,4,0,2024,0
7,445,1,7,24,26,0,4,2,2024,1
6,961,1,30,63,6,7,4,2,2024,1
8,511,0,25,52,14,9,1,1,2023,1
5,341,0,10,31,28,2,4,1,2024,0
6,665,1,8,26,3,8,2,2,2024,1
10,180,0,24,32,23,10,4,1,2024,0
7,109,1,30,19,1,9,3,1,2024,0
7,958,1,27,55,16,5,4,1,2024,1
3,743,0,8,58,23,0,4,1,2024,1
11,770,0,7,62,18,4,3,0,2023,1
10,412,1,9,58,30,8,4,1,2023,1
2,198,0,28,55,19,2,3,0,2024,1
9,265,1,15,23,23,7,4,1,2024,1
11,158,1,22,31,17,9,4,2,2024,0
3,977,0,2,35,24,3,3,2,2024,1
10,371,0,2,41,14,10,3,1,2023,1
9,853,0,17,25,11,2,3,2,2023,1
12,161,1,27,43,25,5,3,0,2024,1
5,214,0,20,58,2,0,4,1,2024,0
11,513,0,6,53,13,0,2,0,2024,0
2,927,0,19,51,17,1,2,2,2024,1
9,454,1,11,22,6,0,4,0,2024,1
9,888,0,30,53,15,5,3,1,2024,0
6,258,1,30,61,4,1,4,1,2024,1
2,667,1,27,21,17,5,4,0,2024,1
9,983,1,25,59,16,6,4,1,2024,1
10,727,1,6,49,29,4,3,2,2024,1
10,813,0,27,61,8,10,2,2,2023,1
4,412,2,21,63,23,6,4,2,2024,1
7,565,0,18,62,12,7,3,1,2023,0
6,660,0,7,53,1,10,3,2,2024,0
2,548,1,28,57,26,2,1,1,2024,1
