,arrival_month,Total_spend,no_of_special_requests,arrival_date,age,Usage_frequency,Support_calls,market_segment_type,type_plan,arrival_year,booking_status
16410,6,526,0,8,31,26,7,3,2,2024,1
16411,3,487,1,26,43,29,2,4,2,2024,1
16412,9,471,2,8,42,22,5,4,2,2024,1
16413,6,948,0,13,61,6,4,3,2,2024,1
16414,9,543,2,10,27,18,0,4,1,2023,1
16415,6,505,1,4,58,13,0,4,0,2024,1
16416,12,268,2,29,23,12,3,4,0,2024,1
16417,9,990,1,11,56,14,4,3,0,2024,1
16418,6,212,0,15,25,2,4,3,1,2024,0
16419,10,372,0,16,25,7,10,3,1,2024,1
16420,6,315,1,28,36,19,4,4,1,2024,1
16421,8,520,0,31,60,27,1,4,2,2024,0
16422,12,382,0,29,44,5,9,3,0,2023,1
16423,3,807,0,16,43,16,10,4,2,2024,0
16424,9,697,5,29,18,16,4,3,2,2024,1
16425,4,655,0,22,60,18,2,4,0,2024,1
16426,10,399,1,23,63,22,8,1,0,2024,1
16427,10,661,0,23,30,16,8,3,1,2023,1
16428,5,972,0,26,57,26,8,4,1,2024,0
16429,12,942,0,9,51,1,10,3,0,2023,1
16430,9,134,0,19,60,15,8,3,0,2024,0
16431,9,296,0,11,44,28,0,4,1,2024,0
16432,8,298,1,27,51,13,4,4,2,2023,1
16433,9,114,0,19,54,7,6,4,2,2024,0
16434,4,869,0,22,33,12,7,4,2,2024,0
16435,5,477,1,31,34,11,10,4,2,2024,1
16436,11,589,1,23,30,7,6,4,1,2024,1
16437,3,923,2,2,30,24,4,4,2,2024,1
16438,3,863,1,4,48,16,10,4,0,2024,1
16439,11,918,1,2,64,19,10,4,2,2024,1
16440,8,914,2,7,44,9,4,4,0,2024,1
16441,7,902,1,18,43,16,4,4,0,2024,1
16442,12,558,0,5,29,20,10,2,1,2023,1
16443,8,189,2,15,46,12,3,4,0,2024,1
16444,7,198,0,4,50,1,4,4,2,2024,0
16445,8,180,2,30,58,4,8,4,0,2024,1
16446,10,323,3,27,30,6,1,4,1,2024,1
16447,7,444,0,17,51,25,5,3,1,2023,0
16448,11,178,1,1,46,20,7,4,1,2024,1
16449,11,864,1,22,42,24,6,4,0,2024,0
16450,4,633,0,29,65,19,8,4,2,2024,1
16451,8,329,2,3,20,13,10,4,0,2024,1
16452,6,819,1,1,55,20,2,4,2,2024,1
16453,12,261,1,1,20,11,0,4,2,2024,1
16454,2,610,0,23,36,13,6,2,2,2024,1
16455,4,716,1,26,59,22,10,4,2,2024,1
16456,8,201,1,13,49,7,10,4,2,2023,1
16457,9,990,0,30,54,13,10,3,1,2024,0
16458,12,450,0,2,37,1,1,3,0,2024,1
16459,1,669,0,19,56,12,0,3,0,2024,1
16460,9,184,0,1,51,1,3,4,0,2023,1
16461,7,115,2,9,57,24,4,4,2,2024,1
16462,12,392,0,19,50,10,3,4,0,2023,1
16463,10,232,2,6,40,25,5,4,0,2023,1
16464,10,165,2,18,46,3,8,4,1,2023,1
16465,7,443,1,19,65,3,9,4,1,2024,1
16466,7,122,1,4,48,13,4,4,2,2024,0
16467,12,826,0,21,33,21,1,3,0,2024,1
16468,2,691,0,26,19,19,9,4,1,2024,0
16469,11,682,0,5,19,4,0,3,0,2024,1
16470,8,402,0,12,46,30,1,4,2,2024,0
16471,11,318,1,10,62,22,6,4,0,2024,1
16472,11,978,0,27,26,8,5,2,2,2024,1
16473,4,530,1,11,44,24,10,4,1,2024,1
16474,5,914,0,19,18,17,3,4,2,2024,1
16475,10,295,0,28,36,2,8,4,2,2024,0
16476,7,200,0,23,63,28,4,4,0,2024,0
16477,12,345,0,16,44,2,1,3,2,2024,1
16478,10,191,0,16,20,29,6,3,2,2023,0
16479,8,293,0,6,41,3,8,4,1,2024,0
16480,6,204,0,12,37,1,4,3,1,2024,0
16481,4,241,1,4,21,16,1,4,0,2024,1
16482,8,816,2,18,23,21,9,4,2,2024,0
16483,12,695,0,29,34,5,9,3,2,2023,1
16484,11,435,0,16,33,11,0,4,1,2024,0
16485,7,670,0,17,29,18,7,3,1,2024,1
16486,4,343,1,25,60,24,0,3,0,2024,1
16487,12,684,0,7,45,8,4,4,2,2024,0
16488,8,941,2,25,34,17,1,4,1,2023,1
16489,3,725,1,28,62,8,1,3,1,2024,1
16490,8,908,0,26,29,7,3,4,2,2024,1
16491,11,270,0,7,50,5,2,4,1,2024,1
16492,11,739,1,19,56,5,1,4,1,2024,0
16493,5,724,0,20,23,2,6,3,1,2024,0
16494,8,425,2,13,61,30,0,4,2,2024,1
16495,8,293,3,20,28,15,2,4,1,2023,1
16496,3,780,0,14,53,21,4,3,1,2024,1
16497,5,631,0,10,58,30,3,4,1,2024,0
16498,9,346,3,16,53,18,2,4,1,2024,1
16499,9,551,2,3,60,11,2,4,2,2024,1
16500,4,735,0,16,41,20,0,4,0,2024,0
16501,10,115,0,5,58,19,9,4,1,2024,0
16502,11,271,0,4,23,22,5,3,1,2024,1
16503,8,954,2,18,38,24,1,4,1,2024,0
16504,7,861,0,1,39,17,4,3,1,2023,0
16505,3,246,0,8,25,23,2,4,0,2024,0
16506,5,582,0,4,41,17,3,2,1,2024,1
16507,4,416,1,8,62,22,4,4,0,2024,1
16508,11,830,0,8,26,17,1,4,1,2024,0
16509,9,574,2,2,64,29,2,4,0,2023,1
16510,11,552,1,16,43,6,7,4,0,2024,1
16511,7,686,2,7,41,9,10,4,2,2024,0
16512,1,792,1,15,49,27,5,4,0,2024,1
16513,7,721,0,1,39,2,10,3,1,2024,1
16514,7,304,1,9,30,6,4,4,0,2024,0
16515,4,668,0,14,35,12,9,4,2,2024,0
16516,8,473,2,16,29,8,3,4,1,2023,1
16517,8,391,1,18,45,14,9,3,2,2024,0
16518,12,606,0,9,38,20,10,4,2,2024,1
16519,2,433,0,3,44,6,10,4,0,2024,1
16520,8,423,1,10,18,12,0,4,2,2024,0
16521,2,524,0,29,61,29,9,4,1,2024,1
16522,7,305,1,4,61,10,7,3,0,2024,1
16523,10,428,1,29,53,19,2,4,0,2024,1
16524,9,756,0,14,30,28,2,3,2,2023,1
16525,12,858,2,29,42,19,9,4,1,2024,1
16526,3,554,0,11,54,23,9,3,2,2024,1
16527,3,913,0,21,34,21,10,4,0,2024,1
16528,8,508,1,12,36,26,0,3,2,2024,1
16529,7,976,1,15,64,9,3,4,0,2023,0
16530,10,818,1,20,30,28,7,4,2,2024,1
16531,7,884,0,8,32,1,7,3,0,2024,1
16532,5,877,0,21,47,14,0,4,2,2024,0
16533,10,520,1,21,60,14,7,4,0,2023,1
16534,9,514,2,17,55,13,10,4,1,2024,1
16535,4,806,0,10,46,17,4,4,1,2024,1
16536,10,845,1,18,37,8,1,4,0,2024,1
16537,7,657,1,31,59,12,4,4,2,2024,1
16538,10,805,0,4,59,8,6,4,1,2023,1
16539,3,993,0,23,23,18,3,4,1,2024,0
16540,11,613,0,17,30,2,3,4,0,2024,0
16541,3,203,1,30,63,30,1,4,1,2024,1
16542,12,803,2,18,53,6,7,4,1,2024,1
16543,11,993,1,8,65,4,2,4,2,2024,1
16544,9,883,0,23,29,19,0,3,2,2023,0
16545,12,808,0,31,19,3,6,4,2,2024,1
16546,6,662,0,3,31,5,10,4,0,2024,0
16547,8,673,0,18,29,7,3,4,1,2024,0
16548,7,303,1,4,56,20,2,4,0,2024,1
16549,10,418,1,4,24,12,1,4,2,2023,1
16550,7,859,1,29,32,18,0,4,1,2024,1
16551,11,620,0,11,60,24,9,4,2,2024,0
16552,10,437,2,9,38,6,5,4,1,2023,1
16553,10,761,1,24,50,12,8,4,1,2024,0
16554,9,891,1,23,22,9,8,4,2,2024,1
16555,11,383,1,6,19,13,2,4,0,2024,1
16556,10,286,1,21,62,27,4,4,2,2024,1
16557,9,665,0,17,23,12,1,4,2,2023,1
16558,8,674,0,26,21,12,8,4,1,2024,0
16559,4,504,0,22,55,18,6,4,0,2024,0
16560,6,938,0,12,41,6,4,3,2,2024,0
16561,6,833,0,14,20,20,6,3,2,2024,1
16562,4,407,1,4,47,27,0,4,1,2024,1
16563,3,983,0,25,50,29,4,3,2,2024,1
16564,10,199,0,19,56,21,0,3,0,2023,1
16565,7,182,1,16,64,29,3,4,0,2024,0
16566,3,333,0,30,41,19,6,4,2,2024,1
16567,4,932,0,22,44,3,4,4,2,2024,0
16568,8,297,0,18,22,17,4,3,0,2024,1
16569,10,587,1,20,32,10,2,4,2,2024,1
16570,12,304,1,24,51,3,5,4,2,2024,1
16571,9,714,1,21,35,2,1,4,2,2023,1
16572,1,192,1,25,28,2,1,4,1,2024,1
16573,6,985,1,23,34,13,5,4,1,2024,0
16574,1,605,0,2,38,13,7,3,1,2024,1
16575,8,799,1,12,43,30,4,4,2,2023,1
16576,12,559,0,2,61,8,9,3,2,2024,1
16577,9,918,2,22,40,16,9,4,0,2024,1
16578,12,729,0,1,50,26,6,4,0,2024,0
16579,9,383,0,16,51,18,6,3,2,2024,1
16580,11,263,0,25,52,15,4,4,0,2024,1
16581,10,666,2,1,43,18,2,4,0,2024,1
16582,10,890,0,2,31,24,10,3,0,2023,0
16583,4,715,1,6,50,23,9,4,1,2024,1
16584,11,584,2,18,32,3,4,4,2,2023,1
16585,10,118,0,5,59,22,0,4,1,2024,0
16586,9,926,3,2,25,17,5,4,1,2024,1
16587,4,774,0,12,43,27,0,4,0,2024,1
16588,5,676,0,9,21,19,5,0,1,2024,0
16589,10,366,1,14,46,22,9,3,0,2024,0
16590,5,594,0,26,63,22,1,4,2,2024,1
16591,5,364,0,19,39,8,9,4,0,2024,1
16592,8,185,0,25,56,18,8,4,0,2024,0
16593,11,793,1,16,50,16,2,2,0,2024,1
16594,10,925,0,11,61,12,7,4,1,2024,0
16595,8,350,0,17,59,1,3,4,2,2024,0
16596,5,587,3,30,62,11,4,4,2,2024,1
16597,12,888,3,23,32,17,4,4,1,2024,1
16598,11,756,1,5,54,13,2,4,0,2023,1
16599,7,211,0,8,63,9,0,4,2,2024,0
16600,5,993,2,8,42,14,8,4,2,2024,1
16601,8,183,0,17,53,26,6,4,2,2024,0
16602,8,261,1,27,65,25,6,4,1,2024,0
16603,4,768,0,24,54,19,3,3,2,2024,0
16604,6,430,0,12,36,1,1,3,1,2024,0
16605,7,636,1,22,58,10,10,4,0,2023,0
16606,3,828,0,24,20,13,6,4,0,2024,1
16607,10,318,1,10,47,22,6,4,1,2024,0
16608,10,565,0,11,50,30,6,4,0,2024,1
16609,3,607,0,17,30,30,3,3,2,2024,1
16610,10,232,1,26,35,26,4,3,2,2023,1
16611,1,190,0,22,43,16,10,4,2,2024,1
16612,8,109,0,1,34,19,2,3,0,2023,0
16613,2,727,1,4,38,29,4,4,0,2024,1
16614,5,788,0,4,22,18,9,4,2,2024,0
16615,7,502,0,3,30,1,10,4,0,2024,0
16616,11,663,0,3,40,15,10,3,1,2024,0
16617,1,819,0,3,51,8,4,3,0,2024,1
16618,5,961,1,3,34,13,6,4,0,2024,1
16619,8,911,2,11,44,27,10,4,0,2024,1
16620,3,478,0,18,25,20,0,4,1,2024,1
16621,10,862,0,6,65,27,1,2,1,2024,0
16622,6,599,0,3,34,8,2,4,1,2024,1
16623,12,782,1,30,39,19,9,3,0,2024,1
16624,1,147,0,23,41,27,6,4,1,2024,1
16625,7,224,1,15,24,16,9,4,1,2024,1
16626,9,875,1,30,34,12,9,4,1,2024,0
16627,5,895,1,2,23,12,1,4,0,2024,1
16628,3,519,2,31,35,19,9,4,0,2024,1
16629,8,545,0,23,44,2,5,4,0,2024,0
16630,12,176,0,27,59,1,9,3,1,2023,1
16631,4,145,0,6,58,5,4,4,0,2024,0
16632,2,596,0,26,42,24,7,4,2,2024,1
16633,8,351,0,14,62,4,3,3,2,2023,1
16634,2,241,0,10,51,25,7,2,2,2024,1
16635,7,975,1,10,58,6,6,4,1,2024,1
16636,6,219,2,22,55,1,0,4,0,2024,1
16637,9,910,1,2,44,3,2,3,0,2024,1
16638,11,433,1,11,29,4,4,4,0,2024,1
16639,12,108,0,10,27,24,10,4,2,2024,1
16640,9,812,0,19,39,18,5,3,2,2024,0
16641,3,362,0,9,40,25,1,4,0,2024,1
16642,10,241,0,9,24,11,1,3,1,2024,0
16643,9,129,0,2,31,21,5,4,1,2024,1
16644,9,449,0,11,63,28,1,3,1,2023,1
16645,6,595,0,24,58,22,8,3,2,2024,1
16646,10,209,2,9,31,3,10,4,0,2024,1
16647,1,463,1,24,52,11,6,2,0,2024,1
16648,2,988,1,12,37,9,0,4,2,2024,0
16649,9,230,2,22,57,30,1,4,2,2024,0
16650,5,711,1,13,63,14,0,4,0,2024,1
16651,8,459,1,8,20,2,5,4,0,2024,1
16652,10,476,0,29,49,3,9,4,2,2024,0
16653,6,831,1,28,57,24,2,4,1,2024,1
16654,8,677,1,25,41,24,10,4,1,2024,1
16655,2,581,1,17,63,29,9,4,1,2024,1
16656,8,398,2,31,30,20,4,4,1,2023,1
16657,11,768,1,19,61,17,0,3,1,2023,1
16658,2,529,0,28,18,19,1,4,1,2024,0
16659,1,532,1,19,31,16,7,4,2,2024,1
16660,4,795,0,20,62,30,7,3,1,2024,0
16661,1,977,2,12,47,6,2,4,2,2024,1
16662,9,515,0,9,62,26,4,4,0,2024,0
16663,1,374,1,15,47,6,6,3,1,2024,1
16664,7,477,1,12,23,23,1,4,1,2024,1
16665,6,506,1,27,19,9,0,4,0,2024,1
16666,10,978,1,24,52,11,5,4,2,2024,0
16667,9,107,1,7,63,9,8,4,2,2024,1
16668,4,722,0,14,37,7,8,4,0,2024,0
16669,5,903,0,20,50,18,9,3,1,2024,0
16670,9,629,0,15,52,13,7,3,2,2024,0
16671,9,886,0,9,58,30,4,3,2,2023,1
16672,10,645,0,2,29,9,5,3,0,2023,1
16673,2,289,0,9,55,21,0,2,1,2024,1
16674,9,888,2,3,33,10,2,3,0,2024,1
16675,10,186,1,16,37,19,7,4,0,2024,1
16676,11,600,1,6,56,24,10,4,1,2023,1
16677,9,604,2,6,62,17,6,4,1,2023,1
16678,12,832,0,3,37,24,8,3,0,2023,1
16679,10,977,0,12,51,19,1,3,0,2023,0
16680,11,260,0,28,27,10,8,4,2,2024,1
16681,6,343,1,20,19,5,0,4,0,2024,1
16682,8,556,0,15,35,20,10,3,2,2023,0
16683,8,198,1,9,42,9,0,4,0,2024,1
16684,1,301,0,31,58,4,6,3,0,2024,1
16685,10,750,0,3,21,21,0,4,1,2024,0
16686,6,705,1,2,21,19,8,4,1,2024,1
16687,8,204,0,17,57,7,4,4,1,2024,0
16688,7,140,0,1,58,8,5,3,0,2023,0
16689,7,309,0,29,22,19,7,4,2,2024,1
16690,5,610,1,9,61,15,2,4,1,2024,1
16691,10,626,0,17,59,30,5,2,0,2024,1
16692,8,499,0,13,38,16,9,4,2,2024,1
16693,11,227,1,20,18,4,0,4,0,2024,1
16694,12,706,0,22,22,7,2,1,1,2023,1
16695,6,775,1,26,20,11,3,4,2,2024,1
16696,6,350,0,13,33,15,6,4,0,2024,0
16697,6,213,1,13,59,28,2,4,1,2024,0
16698,6,993,0,7,62,22,3,3,2,2024,0
16699,8,754,1,1,65,9,6,4,1,2024,1
16700,4,774,0,22,57,25,4,4,0,2024,1
16701,7,137,2,20,56,10,10,4,0,2024,0
16702,9,173,3,22,32,17,6,4,0,2024,1
16703,8,634,0,7,31,5,9,4,1,2024,0
16704,6,309,3,27,46,7,5,1,0,2024,1
16705,9,354,0,1,32,23,3,4,0,2023,1
16706,5,790,0,26,64,1,7,4,0,2024,1
16707,5,866,2,25,34,12,9,4,0,2024,1
16708,5,619,2,3,65,17,3,4,1,2024,1
16709,8,760,0,26,65,26,3,2,0,2023,1
16710,8,723,0,14,24,3,7,3,1,2023,1
16711,11,224,2,25,23,18,10,4,1,2024,1
16712,10,503,1,31,30,12,5,4,2,2024,0
16713,6,883,1,27,36,6,5,4,0,2024,1
16714,9,359,1,29,51,25,1,4,0,2024,0
16715,1,571,1,15,28,20,0,4,0,2024,1
16716,4,829,0,20,52,2,1,3,0,2024,1
16717,4,501,3,12,44,29,8,4,1,2024,1
16718,3,342,1,12,47,6,10,4,1,2024,0
16719,8,878,1,31,27,5,0,3,0,2024,1
16720,7,179,0,1,35,4,10,3,0,2023,1
16721,6,431,3,9,50,14,6,4,0,2024,1
16722,10,361,0,2,22,27,8,4,1,2024,0
16723,11,932,3,19,20,10,9,4,2,2024,1
16724,10,175,0,4,45,23,6,3,0,2024,0
16725,10,220,0,25,23,24,10,3,0,2024,1
16726,5,260,2,6,46,24,0,4,0,2024,0
16727,10,777,1,19,28,5,9,4,2,2024,1
16728,7,883,1,2,38,21,1,4,0,2024,1
16729,11,326,1,15,21,1,1,4,1,2023,1
16730,9,660,0,16,57,23,10,4,2,2023,1
16731,12,323,2,14,49,10,7,4,2,2024,1
16732,2,268,0,16,37,14,7,4,1,2024,1
16733,10,254,2,17,47,29,10,4,2,2024,1
16734,11,182,0,1,37,21,9,3,1,2024,0
16735,7,894,1,30,46,5,9,1,0,2023,1
16736,3,962,0,24,34,17,3,4,0,2024,1
16737,9,368,0,25,48,29,5,3,0,2023,0
16738,9,669,2,10,27,7,5,4,2,2023,1
16739,7,712,0,22,40,26,2,4,2,2024,1
16740,9,129,0,22,48,17,6,4,0,2024,0
16741,8,176,1,31,27,10,1,4,0,2024,1
16742,3,640,1,12,28,21,2,4,2,2024,1
16743,3,582,1,24,20,15,8,4,2,2024,1
16744,6,655,0,24,35,14,7,3,2,2024,1
16745,5,495,1,22,50,25,7,4,1,2024,1
16746,9,572,0,17,55,21,1,3,2,2024,0
16747,9,754,0,13,29,1,6,2,0,2023,1
16748,10,719,2,30,30,10,3,4,1,2024,0
16749,9,912,0,30,50,11,6,3,1,2024,0
16750,11,944,0,3,45,19,0,3,0,2024,0
16751,10,454,0,2,52,27,5,3,1,2023,1
16752,5,862,2,16,27,3,8,4,2,2024,1
16753,12,413,0,5,23,30,4,2,2,2023,1
16754,10,173,0,11,60,11,5,4,1,2024,0
16755,7,740,2,20,48,15,3,4,0,2024,1
16756,6,791,0,6,64,18,9,3,2,2024,1
16757,10,823,0,22,31,27,7,4,2,2024,0
16758,9,290,2,17,45,26,1,4,2,2024,1
16759,9,175,1,7,55,11,10,4,2,2023,1
16760,11,810,2,20,51,26,0,4,1,2024,0
16761,10,294,0,26,28,13,0,2,1,2023,1
16762,7,691,0,21,64,10,3,3,1,2024,0
16763,7,413,1,30,32,22,3,4,0,2024,0
16764,9,668,0,5,45,19,3,4,2,2024,1
16765,8,239,0,1,52,16,5,3,0,2023,1
16766,9,592,1,15,37,7,5,4,1,2024,0
16767,12,539,0,27,50,21,9,3,0,2024,1
16768,12,152,1,20,42,12,9,4,2,2023,1
16769,9,442,0,21,38,12,10,3,2,2023,0
16770,8,960,0,23,31,19,4,4,0,2024,0
16771,12,378,1,4,43,18,4,4,2,2024,0
16772,9,891,1,9,51,4,5,4,1,2024,1
16773,3,426,0,2,49,24,6,3,1,2024,1
16774,6,834,0,12,49,9,10,4,2,2024,1
16775,9,123,0,30,29,21,8,3,1,2023,1
16776,10,296,0,16,52,29,5,3,2,2024,0
16777,9,244,2,8,21,1,7,4,2,2024,1
16778,10,464,0,17,25,1,3,3,0,2023,1
16779,3,731,0,1,53,29,3,3,2,2024,1
16780,8,687,0,14,41,23,2,3,0,2023,1
16781,5,743,0,2,63,19,10,4,0,2024,1
16782,8,861,0,19,45,15,4,2,1,2023,1
16783,11,352,0,14,42,2,3,2,0,2024,1
16784,8,235,1,8,32,4,9,4,1,2024,1
16785,5,268,1,19,63,22,9,4,0,2024,1
16786,11,196,0,8,31,4,10,3,1,2023,1
16787,8,255,0,22,29,22,10,4,1,2023,0
16788,1,192,0,20,51,30,4,3,0,2024,1
16789,8,806,1,10,23,26,9,4,2,2024,1
16790,6,530,0,23,57,4,3,4,0,2024,0
16791,9,149,0,16,37,25,6,4,0,2024,0
16792,9,919,1,18,39,29,5,4,0,2024,1
16793,10,928,0,10,21,10,10,3,2,2024,0
16794,10,994,1,5,39,3,2,4,0,2024,1
16795,7,663,0,15,21,17,6,4,0,2024,1
16796,3,213,0,23,29,12,6,3,2,2024,1
16797,6,906,0,2,42,2,1,3,1,2024,1
16798,6,330,1,8,50,5,5,4,1,2024,1
16799,7,892,1,9,35,18,6,4,0,2024,1
16800,10,879,0,12,44,12,3,3,2,2023,0
16801,4,360,0,19,28,5,6,4,1,2024,0
16802,12,824,1,30,58,5,5,4,1,2024,1
16803,11,283,0,16,44,24,1,4,1,2024,0
16804,1,276,0,26,28,27,2,4,2,2024,1
16805,12,933,0,29,64,29,7,3,1,2023,1
16806,6,266,1,10,36,7,9,3,1,2024,1
16807,7,274,0,16,32,5,0,4,0,2024,0
16808,8,452,2,29,24,2,1,3,0,2024,1
16809,2,399,0,17,32,22,8,3,0,2024,1
16810,6,336,0,19,25,2,10,4,0,2024,0
16811,3,985,1,11,30,16,9,3,2,2024,1
16812,1,345,3,12,40,9,6,4,1,2024,1
16813,8,350,0,19,41,10,7,3,0,2024,0
16814,10,554,0,27,27,27,5,4,2,2024,0
16815,1,994,0,6,63,1,1,2,2,2024,1
16816,9,275,2,29,41,12,0,4,1,2024,0
16817,5,947,1,6,57,26,4,4,1,2024,1
16818,10,219,0,16,49,29,0,3,2,2023,0
16819,7,734,0,21,34,25,3,3,1,2024,0
16820,11,906,1,19,44,4,6,3,1,2023,1
16821,8,920,2,13,27,12,8,4,0,2024,1
16822,2,210,1,9,25,13,10,4,0,2024,1
16823,11,107,2,10,38,28,0,4,0,2024,1
16824,4,579,0,28,36,28,8,4,1,2024,0
16825,5,945,0,8,26,3,10,4,2,2024,0
16826,10,314,1,7,39,29,8,4,2,2023,1
16827,10,874,0,13,57,7,0,3,0,2023,1
16828,12,197,0,26,48,9,2,4,0,2024,0
16829,1,212,1,17,57,25,5,4,1,2024,1
16830,6,471,0,26,39,27,9,4,0,2024,1
16831,10,801,0,22,39,8,3,4,0,2024,0
16832,11,491,1,26,37,7,9,2,2,2023,1
16833,7,483,2,11,25,10,3,4,2,2024,1
16834,11,499,1,19,42,1,3,3,0,2024,1
16835,9,643,0,21,18,28,5,1,2,2024,1
16836,11,675,0,1,39,2,7,3,1,2024,0
16837,3,965,1,31,23,14,6,4,2,2024,1
16838,10,487,2,4,61,7,0,4,2,2024,1
16839,5,889,0,12,47,6,9,3,2,2024,0
16840,6,735,0,9,65,17,5,3,2,2024,1
16841,8,886,0,24,21,8,1,4,0,2024,1
16842,8,227,0,7,18,15,2,4,0,2024,0
16843,3,484,1,15,44,27,3,4,0,2024,1
16844,3,173,1,28,26,25,6,3,1,2024,1
16845,10,208,0,16,25,16,1,4,2,2024,0
16846,10,659,0,26,51,17,4,3,1,2023,1
16847,7,665,0,21,23,4,2,3,0,2024,1
16848,6,221,0,7,58,7,7,3,0,2024,0
16849,10,377,1,8,39,15,9,4,1,2024,0
16850,8,850,1,8,51,4,5,4,0,2024,0
16851,5,961,0,21,39,16,10,4,0,2024,1
16852,12,590,0,1,46,7,8,4,2,2024,1
16853,4,677,0,10,63,29,5,4,2,2024,0
16854,6,912,0,12,36,4,8,4,1,2024,0
16855,6,395,2,1,44,16,4,4,1,2024,1
16856,12,828,0,1,18,5,6,4,1,2024,0
16857,1,401,1,24,28,11,1,4,2,2024,1
16858,5,210,0,30,23,15,0,3,2,2024,1
16859,9,517,0,17,22,29,2,3,2,2024,1
16860,8,477,0,31,37,26,5,2,0,2023,1
16861,4,268,0,1,60,24,2,4,0,2024,1
16862,3,799,0,28,19,22,3,4,0,2024,0
16863,6,945,0,6,26,9,0,3,2,2024,1
16864,8,761,0,14,64,30,3,3,0,2023,1
16865,11,921,0,24,23,11,0,4,0,2024,1
16866,12,195,1,25,65,24,3,4,0,2024,0
16867,5,826,0,13,46,5,2,3,2,2024,0
16868,6,667,1,6,27,21,5,1,0,2024,1
16869,5,127,0,10,22,4,3,4,1,2024,1
16870,5,850,0,24,37,2,5,2,0,2024,1
16871,6,247,0,6,60,29,10,3,0,2024,1
16872,3,881,0,3,23,5,4,2,0,2024,1
16873,10,979,1,17,58,24,4,4,0,2023,1
16874,12,184,0,4,61,7,10,3,1,2023,1
16875,10,378,0,12,29,29,0,3,2,2023,0
16876,5,823,0,22,22,15,2,3,2,2024,1
16877,7,810,0,1,58,23,8,3,2,2023,0
16878,2,653,1,24,49,3,5,4,1,2024,1
16879,9,777,0,18,55,1,6,3,1,2023,1
16880,9,244,1,20,28,4,6,4,2,2023,1
16881,8,396,0,29,53,22,3,4,1,2024,1
16882,8,408,0,17,46,4,1,2,0,2023,0
16883,10,992,0,10,53,30,2,3,2,2024,0
16884,12,156,0,2,25,29,7,4,0,2024,1
16885,10,772,1,23,46,29,1,4,2,2024,1
16886,6,102,1,8,53,6,9,4,0,2024,0
16887,3,657,1,28,63,20,6,4,2,2024,1
16888,7,529,1,2,27,5,7,4,2,2023,0
16889,10,985,0,3,43,26,7,3,1,2024,0
16890,7,410,0,12,65,19,2,4,1,2024,0
16891,4,197,0,19,48,19,3,3,1,2024,0
16892,10,262,0,29,20,1,1,4,0,2024,0
16893,9,443,1,11,20,30,5,4,2,2024,1
16894,9,642,2,29,40,23,3,4,2,2024,0
16895,4,535,2,29,63,5,10,4,1,2024,1
16896,10,814,0,29,43,29,8,4,1,2024,0
16897,3,482,0,13,26,12,0,4,0,2024,0
16898,4,608,1,27,31,14,7,4,1,2024,1
16899,7,586,1,14,29,28,4,4,1,2024,1
16900,3,656,1,15,54,27,1,4,1,2024,1
16901,11,224,1,4,45,24,0,4,0,2024,1
16902,4,662,1,17,34,24,3,4,0,2024,1
16903,4,341,2,13,45,9,9,4,1,2024,1
16904,9,936,1,27,53,17,2,4,1,2024,1
16905,12,649,0,15,41,10,9,2,2,2023,1
16906,7,700,0,13,60,5,0,4,1,2024,1
16907,3,372,0,25,33,12,10,3,0,2024,1
16908,4,275,1,24,20,25,0,4,0,2024,1
16909,5,375,2,12,46,1,4,4,2,2024,1
16910,4,960,1,27,29,28,6,4,1,2024,1
16911,3,401,0,11,54,17,4,2,2,2024,1
16912,9,227,0,18,55,24,0,4,2,2023,1
16913,6,647,0,2,31,14,2,3,1,2024,1
16914,2,950,0,19,25,11,8,2,2,2024,1
16915,9,283,2,9,45,24,9,4,2,2024,1
16916,9,737,0,9,32,10,2,3,1,2024,0
16917,1,918,0,13,18,10,5,4,1,2024,1
16918,11,970,1,7,31,27,4,1,0,2024,1
16919,8,422,1,4,33,9,4,4,1,2024,1
16920,7,701,1,28,26,3,9,4,2,2024,0
16921,12,872,0,27,29,19,4,3,0,2024,1
16922,4,616,0,15,41,8,6,3,0,2024,1
16923,4,964,1,11,47,16,10,4,2,2024,1
16924,3,917,1,21,41,1,3,4,0,2024,1
16925,6,882,0,26,53,1,0,4,0,2024,0
16926,9,466,0,6,44,24,1,4,0,2024,0
16927,7,931,0,1,58,3,6,3,1,2024,0
16928,11,598,1,18,31,1,7,4,2,2024,1
16929,1,680,0,2,35,17,10,3,1,2024,1
16930,6,363,0,14,39,24,1,2,1,2024,1
16931,2,857,0,28,61,25,10,4,2,2024,0
16932,12,236,2,25,27,27,3,4,2,2024,1
16933,11,760,0,4,25,10,2,3,2,2024,0
16934,10,907,0,2,38,10,3,3,1,2023,1
16935,3,171,0,19,23,1,1,4,2,2024,0
16936,5,794,1,28,23,16,8,4,2,2024,1
16937,10,317,1,27,55,3,10,4,2,2024,0
16938,1,761,0,27,61,6,1,1,2,2024,1
16939,6,895,1,19,32,25,8,4,2,2024,1
16940,11,103,0,2,59,4,10,3,2,2023,1
16941,9,458,1,19,37,26,3,4,0,2023,1
16942,4,420,1,7,20,8,9,4,2,2024,1
16943,8,498,3,17,32,4,7,4,2,2024,1
16944,10,597,0,11,54,6,2,4,2,2024,0
